_id,score,magnitude,date
936881335326490624,-0.6,1.2,1512204891412
936881335309701121,0,0.1,1512204891408
936881336236646401,0,0,1512204891629
936881335750205441,0,0,1512204891513
936881336303869952,0,0.2,1512204891645
936881337780158464,0,0.3,1512204891997
936881337541181440,-0.5,0.5,1512204891940
936881339743199232,0.2,0.2,1512204892465
936881340401664001,0,0.1,1512204892622
936881341831954432,0,0.2,1512204892963
936881342226219008,0,0.3,1512204893057
936881340590329856,0.2,1.1,1512204892667
936881343870337024,0,0.3,1512204893449
936881346022072320,-0.7,0.7,1512204893962
936881333325873153,-0.5,0.5,1512204890935
936881351239778304,-0.3,0.3,1512204895206
936881351667597318,0.2,0.8,1512204895308
936881353169055744,0.2,0.9,1512204895666
936881356411252737,0.2,0.7,1512204896439
936881360198701056,0,0.4,1512204897342
936881361075367936,0,0.3,1512204897551
936881361171890176,-0.7,0.7,1512204897574
936881362295963651,0.2,0.2,1512204897842
936881363474554880,0,0.3,1512204898123
936881363730366466,0.6,0.6,1512204898184
936881364573470722,0.5,0.5,1512204898385
936881365500379137,0,1.2,1512204898606
936881365609410560,-0.3,0.3,1512204898632
936881366368579586,0.3,0.7,1512204898813
936881367945682945,0.3,0.9,1512204899189
936881369862389762,0,0.1,1512204899646
936881373658234882,0.1,0.4,1512204900551
936881373725339648,0,0.3,1512204900567
936881374232899586,0.6,0.6,1512204900688
936881375629647872,0,0.3,1512204901021
936881376552370177,0.1,0.3,1512204901241
936881376812347393,0.1,0.1,1512204901303
936881379274403840,0,0.7,1512204901890
936881380608286721,0,0.3,1512204902208
936881381853904898,0.2,0.2,1512204902505
936881382281830401,0,0,1512204902607
936881381589655553,0,0,1512204902442
936881382403354626,0,0.3,1512204902636
936881383569424384,0,0.3,1512204902914
936881383384875009,0.3,0.6,1512204902870
936881383942758400,0.3,0.7,1512204903003
936881384282451968,-0.2,0.2,1512204903084
936881384634793984,0.5,1,1512204903168
936881380528603136,0.6,0.6,1512204902189
936881385142288386,-0.1,0.1,1512204903289
936881385691693056,0.3,0.7,1512204903420
936881385804984320,0.8,0.8,1512204903447
936881386522230784,0,0.3,1512204903618
936881385909886978,-0.6,0.6,1512204903472
936881386509627393,0,0.1,1512204903615
936881386698424320,0.7,0.7,1512204903660
936881388027965440,0,0.1,1512204903977
936881388329906176,0.1,0.3,1512204904049
936881387327463425,0.5,1,1512204903810
936881388761919489,0,0,1512204904152
936881388665552901,0.3,0.7,1512204904129
936881388271235072,0.4,0.4,1512204904035
936881388871024640,0,0.3,1512204904178
936881390112587776,-0.8,0.8,1512204904474
936881390397800450,0,0.3,1512204904542
936881391018524673,0.1,0.4,1512204904690
936881393061081088,-0.2,0.7,1512204905177
936881393375703042,0,0.3,1512204905252
936881393770020865,0,0.3,1512204905346
936881395502235651,0,0.3,1512204905759
936881396336881664,0.3,1,1512204905958
936881384387309568,0.6,0.6,1512204903109
936881392436121601,0.1,0.1,1512204905028
936881396643016704,0.2,1.1,1512204906031
936881399814021120,0.1,0.1,1512204906787
936881393287622656,0.8,1.7,1512204905231
936881398488502272,-0.5,0.5,1512204906471
936881402238271488,0.5,0.5,1512204907365
936881402015916033,0.1,0.2,1512204907312
936881400044597248,0.2,1.1,1512204906842
936881403635032064,0.1,0.1,1512204907698
936881403660079104,0.1,0.3,1512204907704
936881402955497472,0.3,0.6,1512204907536
936881406008901634,0.6,0.6,1512204908264
936881407132962816,0.3,0.6,1512204908532
936881408059912192,0,0,1512204908753
936881385230311425,0.4,0.9,1512204903310
936881414657622016,-0.4,0.4,1512204910326
936881414951157761,0.1,0.1,1512204910396
936881415303528450,0.9,0.9,1512204910480
936881416117170176,0,0.3,1512204910674
936881416742170625,0.4,2.4,1512204910823
936881415999840256,0,0.3,1512204910646
936881417744609281,0,0.1,1512204911062
936881417669062656,-0.1,1.2,1512204911044
936881413709643776,0,0.3,1512204910100
936881419955052544,-0.1,1.1,1512204911589
936881419573346305,0.2,0.6,1512204911498
936881419611136001,0,0,1512204911507
936881420605075460,0,0,1512204911744
936881423335669760,0.2,0.4,1512204912395
936881423717318660,0.1,1.1,1512204912486
936881424019243010,0,0.6,1512204912558
936881426670039044,0,0,1512204913190
936881426422677505,0,0.1,1512204913131
936881427781640192,0,0.3,1512204913455
936881428406534146,0,0,1512204913604
936881427047518208,0,0.7,1512204913280
936881430126141442,0,0.3,1512204914014
936881434224033792,0,0.5,1512204914991
936881433926184960,0.3,0.6,1512204914920
936881437038469122,0,0.4,1512204915662
936881438107955201,0,0,1512204915917
936881438535827456,0.1,0.1,1512204916019
936881438967808001,0.2,0.2,1512204916122
936881439835963392,0.1,0.1,1512204916329
936881441056501761,0,0.1,1512204916620
936881441857605632,0,0.6,1512204916811
936881444386828289,0,0.1,1512204917414
936881445120835586,0.4,0.4,1512204917589
936881445708095488,0.3,0.7,1512204917729
936881446395846656,0,0.3,1512204917893
936881444349022208,0.2,0.8,1512204917405
936881447092105222,0,0,1512204918059
936881447738019840,0.5,1,1512204918213
936881448568594432,0,0,1512204918411
936881449331855360,0,0.3,1512204918593
936881448987983873,0.1,0.1,1512204918511
936881449399025664,0.5,1,1512204918609
936881450124640256,-0.3,0.8,1512204918782
936881450418184193,0.8,0.8,1512204918852
936881451223543808,0,0.3,1512204919044
936881452221739008,0.4,0.9,1512204919282
936881452666331137,0,0.4,1512204919388
936881452968316928,0,0.3,1512204919460
936881453941395457,0.3,0.3,1512204919692
936881455128440832,-0.1,0.9,1512204919975
936881455145168896,0.1,0.1,1512204919979
936881456353222659,0.6,1.8,1512204920267
936881456403562496,0,0,1512204920279
936881458890731520,0,0.1,1512204920872
936881459754758144,0,0.3,1512204921078
936881459805040645,-0.2,0.2,1512204921090
936881461063401472,0,0,1512204921390
936881461910573056,0.1,0.5,1512204921592
936881462514614272,0,0.3,1512204921736
936881465039536128,0.3,1,1512204922338
936881466226630658,-0.7,0.7,1512204922621
936881467195453442,0,0.3,1512204922852
936881469221347328,0.3,1.2,1512204923335
936881468705456128,0.3,0.3,1512204923212
936881472195067905,0,0,1512204924044
936881472404725760,0,0.1,1512204924094
936881473205837825,0,0.7,1512204924285
936881475164676096,-0.6,1.2,1512204924752
936881476892635136,0.5,1.1,1512204925164
936881477341495296,0,0,1512204925271
936881477496725504,0.7,0.7,1512204925308
936881479094747137,0,0.3,1512204925689
936881480042606592,0,1.5,1512204925915
936881480348745729,0.1,1,1512204925988
936881479795097600,0.1,0.1,1512204925856
936881481619664896,0,0.3,1512204926291
936881482852732928,0.3,0.3,1512204926585
936881483708473344,0.1,0.1,1512204926789
936881484060704769,-0.2,0.2,1512204926873
936881486145273857,0.4,0.8,1512204927370
936881486354984962,-0.2,0.2,1512204927420
936881487374303232,0,0,1512204927663
936881488305438720,0,0.3,1512204927885
936881489010049024,0,0.3,1512204928053
936881490020810753,0.1,0.4,1512204928294
936881490113150976,0.1,0.3,1512204928316
936881492877131777,0.1,0.1,1512204928975
936881491996377088,0,0.3,1512204928765
936881494403846144,0,0.3,1512204929339
936881496391954432,0,0,1512204929813
936881496874291201,0.2,0.2,1512204929928
936881498484981760,0,0.5,1512204930312
936881499718037505,0,0.3,1512204930606
936881501102260225,0,0.3,1512204930936
936881505451745280,0.1,0.2,1512204931973
936881506303205376,-0.1,0.3,1512204932176
936881506781294592,0,0.1,1512204932290
936881507460816898,0,0,1512204932452
936881507746004994,-0.3,0.9,1512204932520
936881509457207297,-0.1,0.3,1512204932928
936881511462158338,0,0,1512204933406
936881515429949440,0.1,0.5,1512204934352
936881516038184960,0,0,1512204934497
936881516839256064,-0.3,0.3,1512204934688
936881517262864384,0.1,0.1,1512204934789
936881524233838592,0,0.2,1512204936451
936881525878005760,0,0.1,1512204936843
936881527425720320,0,0.1,1512204937212
936881527291445254,0,0,1512204937180
936881528906268672,0.4,1.3,1512204937565
936881529917075459,0.2,0.6,1512204937806
936881530411954176,0,1.5,1512204937924
936881530936291329,0.1,0.3,1512204938049
936881532089675776,-0.8,0.8,1512204938324
936881532693647360,0,0.3,1512204938468
936881534874742785,0.5,0.5,1512204938988
936881537051590656,0,0,1512204939507
936881541010964482,0.2,0.8,1512204940451
936881541107429378,-0.1,0.5,1512204940474
936881541631713280,0,0.5,1512204940599
936881542428737537,0,0,1512204940789
936881542739013632,0.6,0.6,1512204940863
936881543661830145,0.1,0.1,1512204941083
936881544030912512,0,0,1512204941171
936881543619928064,-0.1,0.6,1512204941073
936881546216087553,0.3,0.7,1512204941692
936881548783005696,0,0.1,1512204942304
